label,session_id,capture_mode,timestamp_utc,timestamp_ms,camera_id,bbox_area,sharpness,bright_ratio,distance_bucket,mirror,frame_delta,bbox_delta,dedup_strategy,path
Б,B_protocol_v1,auto,2026-02-11T17:03:21.025860+00:00,1770829401025,0,0.571826,4.0976,0.0,near,True,11.933476,0.008809,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Б/B_protocol_v1/1770829401025_011.jpg
Б,B_protocol_v1,auto,2026-02-11T17:03:22.069908+00:00,1770829402069,0,0.549586,4.4228,0.0,near,True,6.529727,0.02224,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Б/B_protocol_v1/1770829402069_012.jpg
Б,B_protocol_v1,auto,2026-02-11T17:03:23.118664+00:00,1770829403118,0,0.573302,4.5129,0.0,near,True,11.063633,0.023715,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Б/B_protocol_v1/1770829403118_013.jpg
Б,B_protocol_v1,auto,2026-02-11T17:03:24.822875+00:00,1770829404822,0,0.450381,2.7083,0.0,near,True,22.178673,0.12292,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Б/B_protocol_v1/1770829404822_014.jpg
Б,B_protocol_v1,auto,2026-02-11T17:03:25.818940+00:00,1770829405818,0,0.571564,3.2111,0.0,near,True,14.602422,0.121182,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Б/B_protocol_v1/1770829405818_015.jpg
Б,B_protocol_v1,auto,2026-02-11T17:03:27.820524+00:00,1770829407820,0,0.559509,3.5515,0.0,near,True,11.681562,0.012055,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Б/B_protocol_v1/1770829407820_016.jpg
Б,B_protocol_v1,auto,2026-02-11T17:03:28.836248+00:00,1770829408836,0,0.591032,3.6896,0.0,near,True,8.339414,0.031523,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Б/B_protocol_v1/1770829408836_017.jpg
Б,B_protocol_v1,auto,2026-02-11T17:03:29.865325+00:00,1770829409865,0,0.506378,4.0103,0.0,near,True,24.589336,0.084654,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Б/B_protocol_v1/1770829409865_018.jpg
Б,B_protocol_v1,auto,2026-02-11T17:03:30.873818+00:00,1770829410873,0,0.176894,3.3303,0.0,mid,True,51.728241,0.329484,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Б/B_protocol_v1/1770829410873_019.jpg
Б,B_protocol_v1,auto,2026-02-11T17:03:31.920015+00:00,1770829411920,0,0.466884,4.49,0.0,near,True,29.200937,0.289989,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Б/B_protocol_v1/1770829411920_020.jpg
Б,B_protocol_v1,auto,2026-02-11T17:03:35.972563+00:00,1770829415972,0,0.435201,4.0626,0.0,near,True,39.132111,0.031683,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Б/B_protocol_v1/1770829415972_021.jpg
Б,B_protocol_v1,auto,2026-02-11T17:03:36.963062+00:00,1770829416963,0,0.437215,6.402,0.0,near,True,23.047813,0.002014,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Б/B_protocol_v1/1770829416963_022.jpg
Б,B_protocol_v1,auto,2026-02-11T17:03:40.094699+00:00,1770829420094,0,0.385229,7.481,0.0,near,True,11.90625,0.051986,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Б/B_protocol_v1/1770829420094_023.jpg
Б,B_protocol_v1,auto,2026-02-11T17:03:41.099307+00:00,1770829421099,0,0.43653,6.3273,0.0,near,True,20.351641,0.051301,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Б/B_protocol_v1/1770829421099_024.jpg
Б,B_protocol_v1,auto,2026-02-11T17:03:42.161948+00:00,1770829422161,0,0.374827,7.3502,0.0,near,True,19.675587,0.061702,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Б/B_protocol_v1/1770829422161_025.jpg
Б,B_protocol_v1,auto,2026-02-11T17:03:43.225754+00:00,1770829423225,0,0.376902,9.4382,0.0,near,True,9.624648,0.002075,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Б/B_protocol_v1/1770829423225_026.jpg
Б,B_protocol_v1,auto,2026-02-11T17:03:44.233312+00:00,1770829424233,0,0.418549,4.6288,0.0,near,True,18.179493,0.041646,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Б/B_protocol_v1/1770829424233_027.jpg
Б,B_protocol_v1,auto,2026-02-11T17:03:45.256463+00:00,1770829425256,0,0.294986,3.6534,0.0,near,True,25.695782,0.123563,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Б/B_protocol_v1/1770829425256_028.jpg
Б,B_protocol_v1,auto,2026-02-11T17:03:46.266379+00:00,1770829426266,0,0.44358,4.4705,0.0,near,True,26.439453,0.148595,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Б/B_protocol_v1/1770829426266_029.jpg
Б,B_protocol_v1,auto,2026-02-11T17:03:47.334260+00:00,1770829427334,0,0.449479,7.483,0.0,near,True,13.427617,0.005899,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Б/B_protocol_v1/1770829427334_030.jpg
Б,B_protocol_v1,auto,2026-02-11T17:03:49.356607+00:00,1770829429356,0,0.430163,7.661,0.0,near,True,9.326133,0.019316,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Б/B_protocol_v1/1770829429356_031.jpg
Б,B_protocol_v1,auto,2026-02-11T17:03:50.391940+00:00,1770829430391,0,0.417258,9.1196,0.0,near,True,9.776797,0.012905,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Б/B_protocol_v1/1770829430391_032.jpg
Б,B_protocol_v1,auto,2026-02-11T17:03:52.467232+00:00,1770829432467,0,0.384808,9.0634,0.0,near,True,9.086368,0.03245,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Б/B_protocol_v1/1770829432467_033.jpg
Б,B_protocol_v1,auto,2026-02-11T17:03:53.467022+00:00,1770829433467,0,0.352814,8.5617,0.001707,near,True,10.687422,0.031994,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Б/B_protocol_v1/1770829433467_034.jpg
Б,B_protocol_v1,auto,2026-02-11T17:03:54.494951+00:00,1770829434494,0,0.361148,9.1888,0.000741,near,True,8.781094,0.008335,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Б/B_protocol_v1/1770829434494_035.jpg
Б,B_protocol_v1,auto,2026-02-11T17:03:55.839941+00:00,1770829435839,0,0.302887,2.5722,0.0,near,True,49.037811,0.058261,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Б/B_protocol_v1/1770829435839_036.jpg
Б,B_protocol_v1,auto,2026-02-11T17:03:56.863793+00:00,1770829436863,0,0.382254,6.836,0.002095,near,True,50.204845,0.079367,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Б/B_protocol_v1/1770829436863_037.jpg
Б,B_protocol_v1,auto,2026-02-11T17:03:57.945229+00:00,1770829437945,0,0.286309,3.9121,0.0,near,True,35.841484,0.095945,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Б/B_protocol_v1/1770829437945_038.jpg
Б,B_protocol_v1,auto,2026-02-11T17:03:58.993789+00:00,1770829438993,0,0.395027,8.6541,0.0,near,True,36.557186,0.108718,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Б/B_protocol_v1/1770829438993_039.jpg
Б,B_protocol_v1,auto,2026-02-11T17:03:59.994829+00:00,1770829439994,0,0.376377,12.7147,0.0,near,True,10.852148,0.018651,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Б/B_protocol_v1/1770829439994_040.jpg
Б,B_protocol_v1,auto,2026-02-11T17:04:01.065845+00:00,1770829441065,0,0.355008,15.665,0.0,near,True,8.853281,0.021369,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Б/B_protocol_v1/1770829441065_041.jpg
Б,B_protocol_v1,auto,2026-02-11T17:04:02.091786+00:00,1770829442091,0,0.397958,11.1298,0.000738,near,True,14.324765,0.04295,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Б/B_protocol_v1/1770829442091_042.jpg
Б,B_protocol_v1,auto,2026-02-11T17:04:03.103285+00:00,1770829443103,0,0.371602,11.732,0.001181,near,True,10.166836,0.026356,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Б/B_protocol_v1/1770829443103_043.jpg
Б,B_protocol_v1,auto,2026-02-11T17:04:04.101410+00:00,1770829444101,0,0.361,13.0655,0.0,near,True,11.899023,0.010601,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Б/B_protocol_v1/1770829444101_044.jpg
Б,B_protocol_v1,auto,2026-02-11T17:04:05.163224+00:00,1770829445163,0,0.52035,8.5277,0.000947,near,True,26.239101,0.15935,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Б/B_protocol_v1/1770829445163_045.jpg
Б,B_protocol_v1,auto,2026-02-11T17:04:06.168761+00:00,1770829446168,0,0.611081,5.8361,0.003328,near,True,15.091211,0.090732,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Б/B_protocol_v1/1770829446168_046.jpg
Б,B_protocol_v1,auto,2026-02-11T17:04:07.196218+00:00,1770829447196,0,0.457076,6.1852,0.001249,near,True,24.017969,0.154006,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Б/B_protocol_v1/1770829447196_047.jpg
Б,B_protocol_v1,auto,2026-02-11T17:04:08.203314+00:00,1770829448203,0,0.435052,7.646,0.0,near,True,7.739258,0.022024,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Б/B_protocol_v1/1770829448203_048.jpg
Б,B_protocol_v1,auto,2026-02-11T17:04:09.230857+00:00,1770829449230,0,0.401324,9.7309,0.0,near,True,9.003867,0.033728,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Б/B_protocol_v1/1770829449230_049.jpg
Б,B_protocol_v1,auto,2026-02-11T17:04:10.261129+00:00,1770829450261,0,0.374458,10.0612,0.001064,near,True,8.325703,0.026866,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Б/B_protocol_v1/1770829450261_050.jpg
Б,B_protocol_v1,auto,2026-02-11T17:04:11.267057+00:00,1770829451267,0,0.354067,9.7397,0.0,near,True,9.820704,0.02039,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Б/B_protocol_v1/1770829451267_051.jpg
Б,B_protocol_v1,auto,2026-02-11T17:04:12.293852+00:00,1770829452293,0,0.433169,7.169,0.0,near,True,15.71293,0.079102,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Б/B_protocol_v1/1770829452293_052.jpg
Б,B_protocol_v1,auto,2026-02-11T17:04:13.291751+00:00,1770829453291,0,0.396041,7.2533,0.0,near,True,10.127344,0.037128,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Б/B_protocol_v1/1770829453291_053.jpg
Б,B_protocol_v1,auto,2026-02-11T17:04:14.295072+00:00,1770829454295,0,0.375689,8.964,0.0,near,True,11.634102,0.020352,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Б/B_protocol_v1/1770829454295_054.jpg
Б,B_protocol_v1,auto,2026-02-11T17:04:15.298350+00:00,1770829455298,0,0.446711,8.5488,0.0,near,True,14.535703,0.071022,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Б/B_protocol_v1/1770829455298_055.jpg
Б,B_protocol_v1,auto,2026-02-11T17:04:16.362005+00:00,1770829456362,0,0.461486,6.1924,0.0,near,True,16.059608,0.014775,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Б/B_protocol_v1/1770829456362_056.jpg
Б,B_protocol_v1,auto,2026-02-11T17:04:17.362543+00:00,1770829457362,0,0.445445,5.979,0.0,near,True,9.598633,0.016041,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Б/B_protocol_v1/1770829457362_057.jpg
Б,B_protocol_v1,auto,2026-02-11T17:04:18.400641+00:00,1770829458400,0,0.453854,4.5829,0.0,near,True,27.321095,0.008409,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Б/B_protocol_v1/1770829458400_058.jpg
Б,B_protocol_v1,auto,2026-02-11T17:04:19.399939+00:00,1770829459399,0,0.46938,5.1667,0.000453,near,True,17.894337,0.015526,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Б/B_protocol_v1/1770829459399_059.jpg
Б,B_protocol_v1,auto,2026-02-11T17:04:21.518330+00:00,1770829461518,0,0.446136,4.589,9.9e-05,near,True,28.590508,0.023245,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Б/B_protocol_v1/1770829461518_060.jpg
