label,session_id,capture_mode,timestamp_utc,timestamp_ms,camera_id,bbox_area,sharpness,bright_ratio,distance_bucket,mirror,frame_delta,bbox_delta,dedup_strategy,path
Г,G_manual_single,auto,2026-02-15T15:04:56.844124+00:00,1771167896844,0,0.418771,6.1486,0.0,near,True,,,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Г/G_manual_single/1771167896844_001.jpg
Г,G_manual_single,auto,2026-02-15T15:05:35.545913+00:00,1771167935545,0,0.341076,13.8529,0.0,near,True,,,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Г/G_manual_single/1771167935545_001.jpg
Г,G_manual_single,auto,2026-02-15T15:05:44.536574+00:00,1771167944536,0,0.309759,16.2802,0.0,near,True,,,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Г/G_manual_single/1771167944536_001.jpg
Г,G_manual_single,auto,2026-02-15T15:06:21.638266+00:00,1771167981638,0,0.372791,7.8664,0.0,near,True,,,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Г/G_manual_single/1771167981638_001.jpg
Г,G_manual_single,auto,2026-02-15T15:06:29.914537+00:00,1771167989914,0,0.389,8.6455,0.0,near,True,,,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Г/G_manual_single/1771167989914_001.jpg
Г,G_manual_single,auto,2026-02-15T15:06:39.216979+00:00,1771167999216,0,0.384063,9.2223,0.0,near,True,,,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Г/G_manual_single/1771167999216_001.jpg
Г,G_manual_single,auto,2026-02-15T15:06:47.674653+00:00,1771168007674,0,0.376073,7.4119,0.0,near,True,,,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Г/G_manual_single/1771168007674_001.jpg
Г,G_manual_single,auto,2026-02-15T15:07:37.268496+00:00,1771168057268,0,0.3509,6.9841,0.0,near,True,,,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Г/G_manual_single/1771168057268_001.jpg
Г,G_manual_single,auto,2026-02-15T15:07:56.217665+00:00,1771168076217,0,0.365761,5.6744,0.0,near,True,,,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Г/G_manual_single/1771168076217_001.jpg
Г,G_manual_single,auto,2026-02-15T15:08:09.406476+00:00,1771168089406,0,0.348323,11.7831,0.0,near,True,,,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Г/G_manual_single/1771168089406_001.jpg
Г,G_manual_single,auto,2026-02-15T15:08:20.767354+00:00,1771168100767,0,0.401335,5.1348,0.0,near,True,,,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Г/G_manual_single/1771168100767_001.jpg
Г,G_manual_single,auto,2026-02-15T15:08:53.384387+00:00,1771168133384,0,0.394351,11.7418,0.0,near,True,,,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Г/G_manual_single/1771168133384_001.jpg
Г,G_manual_single,auto,2026-02-15T15:09:01.702906+00:00,1771168141702,0,0.371533,11.1919,0.0,near,True,,,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Г/G_manual_single/1771168141702_001.jpg
Г,G_manual_single,auto,2026-02-15T15:09:09.866719+00:00,1771168149866,0,0.326234,18.62,0.0,near,True,,,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Г/G_manual_single/1771168149866_001.jpg
Г,G_manual_single,auto,2026-02-15T15:35:39.135502+00:00,1771169739135,0,0.359313,13.7748,4e-06,near,True,,,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Г/G_manual_single/1771169739135_001.jpg
Г,G_manual_single,auto,2026-02-15T15:35:48.005056+00:00,1771169748005,0,0.36939,15.4337,0.0,near,True,,,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Г/G_manual_single/1771169748005_001.jpg
Г,G_manual_single,auto,2026-02-15T15:35:59.518745+00:00,1771169759518,0,0.318744,20.9824,0.0,near,True,,,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Г/G_manual_single/1771169759518_001.jpg
Г,G_manual_single,auto,2026-02-15T15:36:07.607522+00:00,1771169767607,0,0.328814,21.1069,0.0,near,True,,,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Г/G_manual_single/1771169767607_001.jpg
Г,G_manual_single,auto,2026-02-15T15:36:26.821662+00:00,1771169786821,0,0.331639,6.1248,0.0,near,True,,,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Г/G_manual_single/1771169786821_001.jpg
Г,G_manual_single,auto,2026-02-15T15:36:35.485849+00:00,1771169795485,0,0.30943,5.5122,0.0,near,True,,,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Г/G_manual_single/1771169795485_001.jpg
Г,G_manual_single,auto,2026-02-15T15:37:00.711333+00:00,1771169820711,0,0.315235,7.9481,0.0,near,True,,,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Г/G_manual_single/1771169820711_001.jpg
Г,G_manual_single,auto,2026-02-15T15:37:09.565575+00:00,1771169829565,0,0.299423,7.8296,0.0,near,True,,,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Г/G_manual_single/1771169829565_001.jpg
Г,G_manual_single,auto,2026-02-15T15:38:19.227522+00:00,1771169899227,0,0.393963,10.628,0.0,near,True,,,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Г/G_manual_single/1771169899227_001.jpg
Г,G_manual_single,auto,2026-02-15T15:38:28.576143+00:00,1771169908576,0,0.414175,17.7356,0.0,near,True,,,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Г/G_manual_single/1771169908576_001.jpg
Г,G_manual_single,auto,2026-02-15T15:57:33.352669+00:00,1771171053352,0,0.31407,21.3332,0.0,near,True,,,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Г/G_manual_single/1771171053352_001.jpg
Г,G_manual_single,auto,2026-02-15T15:57:49.841547+00:00,1771171069841,0,0.320114,21.0919,0.0,near,True,,,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Г/G_manual_single/1771171069841_001.jpg
Г,G_manual_single,auto,2026-02-15T15:57:58.905150+00:00,1771171078905,0,0.3096,22.0376,0.0,near,True,,,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Г/G_manual_single/1771171078905_001.jpg
Г,G_manual_single,auto,2026-02-15T15:58:21.954074+00:00,1771171101954,0,0.316437,6.1726,0.0,near,True,,,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Г/G_manual_single/1771171101954_001.jpg
Г,G_manual_single,auto,2026-02-15T15:58:30.451452+00:00,1771171110451,0,0.326,6.7703,0.0,near,True,,,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Г/G_manual_single/1771171110451_001.jpg
Г,G_manual_single,auto,2026-02-15T15:59:13.722032+00:00,1771171153722,0,0.308782,5.1464,0.0,near,True,,,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Г/G_manual_single/1771171153722_001.jpg
Г,G_manual_single,auto,2026-02-15T15:59:22.006643+00:00,1771171162006,0,0.324492,5.5939,0.0,near,True,,,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Г/G_manual_single/1771171162006_001.jpg
Г,G_manual_single,auto,2026-02-15T15:59:31.440134+00:00,1771171171440,0,0.44455,4.4016,0.0,near,True,,,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Г/G_manual_single/1771171171440_001.jpg
Г,G_manual_single,auto,2026-02-15T15:59:39.310137+00:00,1771171179310,0,0.400247,4.6664,0.0,near,True,,,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Г/G_manual_single/1771171179310_001.jpg
Г,G_manual_single,auto,2026-02-15T15:59:54.210429+00:00,1771171194210,0,0.440891,4.149,0.0,near,True,,,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Г/G_manual_single/1771171194210_001.jpg
Г,G_manual_single,auto,2026-02-15T16:00:02.205601+00:00,1771171202205,0,0.407756,5.1402,0.0,near,True,,,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Г/G_manual_single/1771171202205_001.jpg
Г,G_manual_single,auto,2026-02-15T16:00:17.593637+00:00,1771171217593,0,0.438809,8.2064,0.0,near,True,,,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Г/G_manual_single/1771171217593_001.jpg
Г,G_manual_single,auto,2026-02-15T16:00:25.277817+00:00,1771171225277,0,0.409259,10.541,0.0,near,True,,,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Г/G_manual_single/1771171225277_001.jpg
