label,session_id,capture_mode,timestamp_utc,timestamp_ms,camera_id,bbox_area,sharpness,bright_ratio,distance_bucket,mirror,frame_delta,bbox_delta,dedup_strategy,path
Г,G_protocol_v1,auto,2026-02-11T17:07:56.947942+00:00,1770829676947,0,0.562351,8.6411,0.0,near,True,18.566484,0.08904,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Г/G_protocol_v1/1770829676947_011.jpg
Г,G_protocol_v1,auto,2026-02-11T17:07:58.582121+00:00,1770829678582,0,0.372683,3.303,0.0,near,True,35.896561,0.189669,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Г/G_protocol_v1/1770829678582_012.jpg
Г,G_protocol_v1,auto,2026-02-11T17:07:59.647452+00:00,1770829679647,0,0.539362,6.0567,0.00063,near,True,30.395079,0.166679,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Г/G_protocol_v1/1770829679647_013.jpg
Г,G_protocol_v1,auto,2026-02-11T17:08:00.664774+00:00,1770829680664,0,0.407107,3.3327,0.0,near,True,22.883438,0.132255,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Г/G_protocol_v1/1770829680664_014.jpg
Г,G_protocol_v1,auto,2026-02-11T17:08:01.668369+00:00,1770829681668,0,0.516012,7.6846,0.000728,near,True,27.804375,0.108905,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Г/G_protocol_v1/1770829681668_015.jpg
Г,G_protocol_v1,auto,2026-02-11T17:08:02.673273+00:00,1770829682673,0,0.522401,6.9084,0.001776,near,True,22.87879,0.00639,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Г/G_protocol_v1/1770829682673_016.jpg
Г,G_protocol_v1,auto,2026-02-11T17:08:03.674633+00:00,1770829683674,0,0.461935,4.1934,0.0,near,True,23.221094,0.060467,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Г/G_protocol_v1/1770829683674_017.jpg
Г,G_protocol_v1,auto,2026-02-11T17:08:05.286690+00:00,1770829685286,0,0.270354,4.9965,0.0,near,True,39.976524,0.19158,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Г/G_protocol_v1/1770829685286_018.jpg
Г,G_protocol_v1,auto,2026-02-11T17:08:06.310938+00:00,1770829686310,0,0.477728,5.9102,0.002049,near,True,43.131992,0.207374,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Г/G_protocol_v1/1770829686310_019.jpg
Г,G_protocol_v1,auto,2026-02-11T17:08:08.258672+00:00,1770829688258,0,0.364575,5.7869,0.0,near,True,48.061523,0.113153,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Г/G_protocol_v1/1770829688258_020.jpg
Г,G_protocol_v1,auto,2026-02-11T17:08:09.309103+00:00,1770829689309,0,0.839945,6.1113,0.000109,near,True,68.905235,0.47537,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Г/G_protocol_v1/1770829689309_021.jpg
Г,G_protocol_v1,auto,2026-02-11T17:08:10.326097+00:00,1770829690326,0,0.803746,5.6061,0.003283,near,True,17.951328,0.036199,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Г/G_protocol_v1/1770829690326_022.jpg
Г,G_protocol_v1,auto,2026-02-11T17:08:11.339172+00:00,1770829691339,0,0.472103,5.4868,0.00564,near,True,32.790077,0.331643,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Г/G_protocol_v1/1770829691339_023.jpg
Г,G_protocol_v1,auto,2026-02-11T17:08:12.347581+00:00,1770829692347,0,0.467118,6.1806,0.004569,near,True,8.888711,0.004985,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Г/G_protocol_v1/1770829692347_024.jpg
Г,G_protocol_v1,auto,2026-02-11T17:08:13.373072+00:00,1770829693373,0,0.423131,6.1224,0.0,near,True,18.716681,0.043987,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Г/G_protocol_v1/1770829693373_025.jpg
Г,G_protocol_v1,auto,2026-02-11T17:08:14.440316+00:00,1770829694440,0,0.393905,3.2485,0.0,near,True,12.455274,0.029227,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Г/G_protocol_v1/1770829694440_026.jpg
Г,G_protocol_v1,auto,2026-02-11T17:08:15.448689+00:00,1770829695448,0,0.503937,5.7133,0.002533,near,True,22.025274,0.110032,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Г/G_protocol_v1/1770829695448_027.jpg
Г,G_protocol_v1,auto,2026-02-11T17:08:16.479122+00:00,1770829696479,0,0.58071,5.741,0.0,near,True,23.347813,0.076773,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Г/G_protocol_v1/1770829696479_028.jpg
Г,G_protocol_v1,auto,2026-02-11T17:08:17.503988+00:00,1770829697503,0,0.450976,3.4257,0.0,near,True,21.678164,0.129735,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Г/G_protocol_v1/1770829697503_029.jpg
Г,G_protocol_v1,auto,2026-02-11T17:08:18.514891+00:00,1770829698514,0,0.425294,2.8356,0.0,near,True,14.573125,0.025681,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Г/G_protocol_v1/1770829698514_030.jpg
Г,G_protocol_v1,auto,2026-02-11T17:08:21.848599+00:00,1770829701848,0,0.425506,4.582,0.0,near,True,20.34754,0.000211,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Г/G_protocol_v1/1770829701848_031.jpg
Г,G_protocol_v1,auto,2026-02-11T17:08:22.880570+00:00,1770829702880,0,0.428511,3.3809,0.0,near,True,23.728399,0.003005,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Г/G_protocol_v1/1770829702880_032.jpg
Г,G_protocol_v1,auto,2026-02-11T17:08:23.925048+00:00,1770829703925,0,0.317959,3.9883,0.0,near,True,14.308203,0.110552,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Г/G_protocol_v1/1770829703925_033.jpg
Г,G_protocol_v1,auto,2026-02-11T17:08:24.959027+00:00,1770829704959,0,0.402365,3.4544,0.0,near,True,15.91,0.084406,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Г/G_protocol_v1/1770829704959_034.jpg
Г,G_protocol_v1,auto,2026-02-11T17:08:26.012870+00:00,1770829706012,0,0.411415,3.6326,0.0,near,True,20.269375,0.00905,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Г/G_protocol_v1/1770829706012_035.jpg
Г,G_protocol_v1,auto,2026-02-11T17:08:27.054244+00:00,1770829707054,0,0.394903,3.3825,0.0,near,True,22.346836,0.016512,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Г/G_protocol_v1/1770829707054_036.jpg
Г,G_protocol_v1,auto,2026-02-11T17:08:28.098266+00:00,1770829708098,0,0.337204,3.5928,0.0,near,True,11.724727,0.057699,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Г/G_protocol_v1/1770829708098_037.jpg
Г,G_protocol_v1,auto,2026-02-11T17:08:29.149473+00:00,1770829709149,0,0.63746,3.8369,0.0,near,True,22.695704,0.300256,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Г/G_protocol_v1/1770829709149_038.jpg
Г,G_protocol_v1,auto,2026-02-11T17:08:30.205002+00:00,1770829710205,0,0.724374,3.9722,0.0,near,True,18.431797,0.086914,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Г/G_protocol_v1/1770829710205_039.jpg
Г,G_protocol_v1,auto,2026-02-11T17:08:31.271823+00:00,1770829711271,0,0.368589,4.5452,0.0,near,True,31.061172,0.355785,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Г/G_protocol_v1/1770829711271_040.jpg
Г,G_protocol_v1,auto,2026-02-11T17:08:39.973638+00:00,1770829719973,0,0.391352,2.6358,0.0,near,True,17.787657,0.015131,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Г/G_protocol_v1/1770829719973_043.jpg
Г,G_protocol_v1,auto,2026-02-11T17:08:41.038263+00:00,1770829721038,0,0.469451,4.5476,0.0,near,True,27.191679,0.078098,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Г/G_protocol_v1/1770829721038_044.jpg
Г,G_protocol_v1,auto,2026-02-11T17:08:42.054577+00:00,1770829722054,0,0.67144,4.9414,0.0,near,True,17.539492,0.201989,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Г/G_protocol_v1/1770829722054_045.jpg
Г,G_protocol_v1,auto,2026-02-11T17:08:43.054583+00:00,1770829723054,0,0.760796,4.2536,0.0,near,True,25.42207,0.089356,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Г/G_protocol_v1/1770829723054_046.jpg
Г,G_protocol_v1,auto,2026-02-11T17:08:44.053516+00:00,1770829724053,0,0.643359,7.1423,0.0,near,True,32.85207,0.117436,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Г/G_protocol_v1/1770829724053_047.jpg
Г,G_protocol_v1,auto,2026-02-11T17:08:45.064335+00:00,1770829725064,0,0.711293,4.7994,0.0,near,True,25.14254,0.067934,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Г/G_protocol_v1/1770829725064_048.jpg
Г,G_protocol_v1,auto,2026-02-11T17:08:46.100407+00:00,1770829726100,0,0.53488,5.1529,0.0,near,True,28.179258,0.176413,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Г/G_protocol_v1/1770829726100_049.jpg
Г,G_protocol_v1,auto,2026-02-11T17:08:47.115586+00:00,1770829727115,0,0.463157,4.6999,0.0,near,True,9.914648,0.071722,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Г/G_protocol_v1/1770829727115_050.jpg
Г,G_protocol_v1,auto,2026-02-11T17:08:48.122619+00:00,1770829728122,0,0.662141,4.3633,0.0,near,True,19.518242,0.198984,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Г/G_protocol_v1/1770829728122_051.jpg
Г,G_protocol_v1,auto,2026-02-11T17:08:49.124855+00:00,1770829729124,0,0.458264,3.7816,0.0,near,True,23.347813,0.203877,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Г/G_protocol_v1/1770829729124_052.jpg
Г,G_protocol_v1,auto,2026-02-11T17:08:50.129855+00:00,1770829730129,0,0.5499,4.7213,0.0,near,True,22.405821,0.091636,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Г/G_protocol_v1/1770829730129_053.jpg
Г,G_protocol_v1,auto,2026-02-11T17:08:52.132237+00:00,1770829732132,0,0.501902,7.6642,0.002365,near,True,19.798437,0.127432,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Г/G_protocol_v1/1770829732132_055.jpg
Г,G_protocol_v1,auto,2026-02-11T17:08:53.393879+00:00,1770829733393,0,0.390349,2.9138,0.0,near,True,26.603125,0.111554,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Г/G_protocol_v1/1770829733393_056.jpg
Г,G_protocol_v1,auto,2026-02-11T17:08:54.387725+00:00,1770829734387,0,0.355307,3.1204,0.0,near,True,12.702461,0.035042,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Г/G_protocol_v1/1770829734387_057.jpg
Г,G_protocol_v1,auto,2026-02-11T17:08:55.395502+00:00,1770829735395,0,0.414113,3.0431,0.0,near,True,20.295273,0.058806,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Г/G_protocol_v1/1770829735395_058.jpg
Г,G_protocol_v1,auto,2026-02-11T17:08:56.402251+00:00,1770829736402,0,0.465644,2.7606,0.0,near,True,18.945782,0.051531,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Г/G_protocol_v1/1770829736402_059.jpg
Г,G_protocol_v1,auto,2026-02-11T17:08:57.400806+00:00,1770829737400,0,0.376443,4.6457,3.1e-05,near,True,17.407812,0.089201,min_interval+pose_change,/Users/mariaburtseva/Documents/проект грант/mvp1/SuperLuchito--SimpleGesture2Letter-Model-Version-2/backend/gallery/Г/G_protocol_v1/1770829737400_060.jpg
